"_id","_index","_score",category,"category.keyword",currency,"customer_first_name","customer_first_name.keyword","customer_full_name","customer_full_name.keyword","customer_gender","customer_id","customer_last_name","customer_last_name.keyword","customer_phone","day_of_week","day_of_week_i",email,"event.dataset","geoip.city_name","geoip.continent_name","geoip.country_iso_code","geoip.location","geoip.region_name",manufacturer,"manufacturer.keyword","order_date","order_id","products._id","products._id.keyword","products.base_price","products.base_unit_price","products.category","products.category.keyword","products.created_on","products.discount_amount","products.discount_percentage","products.manufacturer","products.manufacturer.keyword","products.min_price","products.price","products.product_id","products.product_name","products.product_name.keyword","products.quantity","products.sku","products.tax_amount","products.taxful_price","products.taxless_price","products.unit_discount_amount",sku,"taxful_total_price","taxless_total_price","total_quantity","total_unique_products",type,user
"DoOFm5oBSErIf1UmMpn-","kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Robbie,Robbie,"Robbie Perkins","Robbie Perkins",MALE,48,Perkins,Perkins,"(empty)",Wednesday,2,"robbie@perkins-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Elitelligence, Low Tide Media","Elitelligence, Low Tide Media","Nov 19, 2025 @ 11:28:34.000",568278,"sold_product_568278_6696, sold_product_568278_21136","sold_product_568278_6696, sold_product_568278_21136","$33.00, $33.00","$33.00, $33.00","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 14, 2016 @ 11:28:34.000, Dec 14, 2016 @ 11:28:34.000","0, 0","0, 0","Elitelligence, Low Tide Media","Elitelligence, Low Tide Media","$15.84, $17.81","$33.00, $33.00","6,696, 21,136","Slim fit jeans - dark blue, Jumper - dark blue","Slim fit jeans - dark blue, Jumper - dark blue","1, 1","ZO0536705367, ZO0449804498","0, 0","$33.00, $33.00","$33.00, $33.00","0, 0","ZO0536705367, ZO0449804498","$66","$66.00",2,2,order,robbie
MYOFm5oBSErIf1UmLZTt,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Brigitte,Brigitte,"Brigitte Meyer","Brigitte Meyer",FEMALE,12,Meyer,Meyer,"(empty)",Wednesday,2,"brigitte@meyer-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Gnomehouse, Pyramidustries","Gnomehouse, Pyramidustries","Nov 19, 2025 @ 11:22:48.000",568275,"sold_product_568275_17190, sold_product_568275_15978","sold_product_568275_17190, sold_product_568275_15978","$60.00, $6.99","$60.00, $6.99","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 14, 2016 @ 11:22:48.000, Dec 14, 2016 @ 11:22:48.000","0, 0","0, 0","Gnomehouse, Pyramidustries","Gnomehouse, Pyramidustries","$27.02, $3.43","$60.00, $6.99","17,190, 15,978","Pleated skirt - grey, 2 PACK - Socks - black ","Pleated skirt - grey, 2 PACK - Socks - black ","1, 1","ZO0330903309, ZO0214802148","0, 0","$60.00, $6.99","$60.00, $6.99","0, 0","ZO0330903309, ZO0214802148","$67","$67.00",2,2,order,brigitte
R4OFm5oBSErIf1UmL5XX,"kibana_sample_data_ecommerce","-","Women's Accessories, Men's Clothing","Women's Accessories, Men's Clothing",EUR,Robbie,Robbie,"Robbie Reyes","Robbie Reyes",MALE,48,Reyes,Reyes,"(empty)",Wednesday,2,"robbie@reyes-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","Nov 19, 2025 @ 11:14:10.000",568269,"sold_product_568269_19175, sold_product_568269_2764","sold_product_568269_19175, sold_product_568269_2764","$33.00, $135.00","$33.00, $135.00","Women's Accessories, Men's Clothing","Women's Accessories, Men's Clothing","Dec 14, 2016 @ 11:14:10.000, Dec 14, 2016 @ 11:14:10.000","0, 0","0, 0","Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","$15.84, $67.50","$33.00, $135.00","19,175, 2,764","Watch - dark brown, Suit - dark blue","Watch - dark brown, Suit - dark blue","1, 1","ZO0318603186, ZO0407904079","0, 0","$33.00, $135.00","$33.00, $135.00","0, 0","ZO0318603186, ZO0407904079","$168","$168.00",2,2,order,robbie
MIOFm5oBSErIf1UmLZTt,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Marwan,Marwan,"Marwan Daniels","Marwan Daniels",MALE,51,Daniels,Daniels,"(empty)",Wednesday,2,"marwan@daniels-family.zzz","sample_ecommerce",Marrakesh,Africa,MA,"POINT (-8 31.6)","Marrakech-Tensift-Al Haouz","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","Nov 19, 2025 @ 10:36:43.000",568236,"sold_product_568236_6221, sold_product_568236_11869","sold_product_568236_6221, sold_product_568236_11869","$28.98, $20.98","$28.98, $20.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 14, 2016 @ 10:36:43.000, Dec 14, 2016 @ 10:36:43.000","0, 0","0, 0","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","$15.07, $10.91","$28.98, $20.98","6,221, 11,869","Shirt - dark blue, Sweatshirt - grey multicolor","Shirt - dark blue, Sweatshirt - grey multicolor","1, 1","ZO0416604166, ZO0581605816","0, 0","$28.98, $20.98","$28.98, $20.98","0, 0","ZO0416604166, ZO0581605816","$49.97","$49.97",2,2,order,marwan
RoOFm5oBSErIf1UmL5XX,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Wagdi,Wagdi,"Wagdi Wise","Wagdi Wise",MALE,15,Wise,Wise,"(empty)",Wednesday,2,"wagdi@wise-family.zzz","sample_ecommerce","-",Asia,SA,"POINT (45 25)","-","Oceanavigations, Elitelligence","Oceanavigations, Elitelligence","Nov 19, 2025 @ 10:32:24.000",568232,"sold_product_568232_18129, sold_product_568232_19774","sold_product_568232_18129, sold_product_568232_19774","$37.00, $11.99","$37.00, $11.99","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 14, 2016 @ 10:32:24.000, Dec 14, 2016 @ 10:32:24.000","0, 0","0, 0","Oceanavigations, Elitelligence","Oceanavigations, Elitelligence","$18.86, $5.88","$37.00, $11.99","18,129, 19,774","Trousers - grey, Print T-shirt - black/orange","Trousers - grey, Print T-shirt - black/orange","1, 1","ZO0282902829, ZO0566605666","0, 0","$37.00, $11.99","$37.00, $11.99","0, 0","ZO0282902829, ZO0566605666","$48.97","$48.97",2,2,order,wagdi
PoOFm5oBSErIf1UmK5E2,"kibana_sample_data_ecommerce","-","Women's Accessories","Women's Accessories",EUR,Betty,Betty,"Betty Reese","Betty Reese",FEMALE,44,Reese,Reese,"(empty)",Wednesday,2,"betty@reese-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.7)","New York",Pyramidustries,Pyramidustries,"Nov 19, 2025 @ 10:28:05.000",568229,"sold_product_568229_24991, sold_product_568229_12039","sold_product_568229_24991, sold_product_568229_12039","$11.99, $10.99","$11.99, $10.99","Women's Accessories, Women's Accessories","Women's Accessories, Women's Accessories","Dec 14, 2016 @ 10:28:05.000, Dec 14, 2016 @ 10:28:05.000","0, 0","0, 0","Pyramidustries, Pyramidustries","Pyramidustries, Pyramidustries","$6.35, $5.82","$11.99, $10.99","24,991, 12,039","Scarf - rose/white, Scarf - nude/black/turquoise","Scarf - rose/white, Scarf - nude/black/turquoise","1, 1","ZO0192201922, ZO0192801928","0, 0","$11.99, $10.99","$11.99, $10.99","0, 0","ZO0192201922, ZO0192801928","$22.98","$22.98",2,2,order,betty
6oOFm5oBSErIf1UmNZ29,"kibana_sample_data_ecommerce","-","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing",EUR,"Abdulraheem Al","Abdulraheem Al","Abdulraheem Al Gomez","Abdulraheem Al Gomez",MALE,33,Gomez,Gomez,"(empty)",Wednesday,2,"abdulraheem al@gomez-family.zzz","sample_ecommerce","Abu Dhabi",Asia,AE,"POINT (54.4 24.5)","Abu Dhabi","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","Nov 19, 2025 @ 10:25:12.000",568228,"sold_product_568228_17075, sold_product_568228_21129","sold_product_568228_17075, sold_product_568228_21129","$60.00, $22.98","$60.00, $22.98","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing","Dec 14, 2016 @ 10:25:12.000, Dec 14, 2016 @ 10:25:12.000","0, 0","0, 0","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","$31.80, $11.04","$60.00, $22.98","17,075, 21,129","Smart lace-ups - cognac, Jumper - khaki","Smart lace-ups - cognac, Jumper - khaki","1, 1","ZO0387103871, ZO0580005800","0, 0","$60.00, $22.98","$60.00, $22.98","0, 0","ZO0387103871, ZO0580005800","$83","$83.00",2,2,order,abdulraheem
"DYOFm5oBSErIf1UmMpn-","kibana_sample_data_ecommerce","-","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories",EUR,"Wilhemina St.","Wilhemina St.","Wilhemina St. Simpson","Wilhemina St. Simpson",FEMALE,17,Simpson,Simpson,"(empty)",Wednesday,2,"wilhemina st.@simpson-family.zzz","sample_ecommerce","Monte Carlo",Europe,MC,"POINT (7.4 43.7)","-","Pyramidustries active, Tigress Enterprises","Pyramidustries active, Tigress Enterprises","Nov 19, 2025 @ 10:15:07.000",568218,"sold_product_568218_10736, sold_product_568218_16297","sold_product_568218_10736, sold_product_568218_16297","$33.00, $16.98","$33.00, $16.98","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories","Dec 14, 2016 @ 10:15:07.000, Dec 14, 2016 @ 10:15:07.000","0, 0","0, 0","Pyramidustries active, Tigress Enterprises","Pyramidustries active, Tigress Enterprises","$16.17, $9.34","$33.00, $16.98","10,736, 16,297","Tracksuit top - grey multicolor , Watch - nude","Tracksuit top - grey multicolor , Watch - nude","1, 1","ZO0227402274, ZO0079000790","0, 0","$33.00, $16.98","$33.00, $16.98","0, 0","ZO0227402274, ZO0079000790","$49.97","$49.97",2,2,order,wilhemina
24OFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Shoes","Men's Clothing, Men's Shoes",EUR,Irwin,Irwin,"Irwin Hampton","Irwin Hampton",MALE,14,Hampton,Hampton,"(empty)",Wednesday,2,"irwin@hampton-family.zzz","sample_ecommerce",Bogotu00e1,"South America",CO,"POINT (-74.1 4.6)","Bogota D.C.","Elitelligence, Angeldale","Elitelligence, Angeldale","Nov 19, 2025 @ 10:06:29.000",568212,"sold_product_568212_19457, sold_product_568212_1471","sold_product_568212_19457, sold_product_568212_1471","$25.98, $60.00","$25.98, $60.00","Men's Clothing, Men's Shoes","Men's Clothing, Men's Shoes","Dec 14, 2016 @ 10:06:29.000, Dec 14, 2016 @ 10:06:29.000","0, 0","0, 0","Elitelligence, Angeldale","Elitelligence, Angeldale","$12.22, $30.02","$25.98, $60.00","19,457, 1,471","Slim fit jeans - khaki, Lace-up boots - tan","Slim fit jeans - khaki, Lace-up boots - tan","1, 1","ZO0536405364, ZO0688306883","0, 0","$25.98, $60.00","$25.98, $60.00","0, 0","ZO0536405364, ZO0688306883","$86","$86.00",2,2,order,irwin
SoOFm5oBSErIf1UmNJt7,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories",EUR,"Rabbia Al","Rabbia Al","Rabbia Al Howell","Rabbia Al Howell",FEMALE,5,Howell,Howell,"(empty)",Wednesday,2,"rabbia al@howell-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Crystal Lighting, Gnomehouse","Crystal Lighting, Gnomehouse","Nov 19, 2025 @ 09:42:00.000",568192,"sold_product_568192_23290, sold_product_568192_11670","sold_product_568192_23290, sold_product_568192_11670","$20.98, $20.98","$20.98, $20.98","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories","Dec 14, 2016 @ 09:42:00.000, Dec 14, 2016 @ 09:42:00.000","0, 0","0, 0","Crystal Lighting, Gnomehouse","Crystal Lighting, Gnomehouse","$10.70, $9.87","$20.98, $20.98","23,290, 11,670","Wool jumper - dark blue, Hat - beige","Wool jumper - dark blue, Hat - beige","1, 1","ZO0485504855, ZO0355603556","0, 0","$20.98, $20.98","$20.98, $20.98","0, 0","ZO0485504855, ZO0355603556","$41.97","$41.97",2,2,order,rabbia
r4OFm5oBSErIf1UmNJt7,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Yasmine,Yasmine,"Yasmine Ruiz","Yasmine Ruiz",FEMALE,43,Ruiz,Ruiz,"(empty)",Wednesday,2,"yasmine@ruiz-family.zzz","sample_ecommerce","-",Asia,SA,"POINT (45 25)","-","Gnomehouse, Spherecords","Gnomehouse, Spherecords","Nov 19, 2025 @ 09:34:48.000",568182,"sold_product_568182_18562, sold_product_568182_21438","sold_product_568182_18562, sold_product_568182_21438","$42.00, $10.99","$42.00, $10.99","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 14, 2016 @ 09:34:48.000, Dec 14, 2016 @ 09:34:48.000","0, 0","0, 0","Gnomehouse, Spherecords","Gnomehouse, Spherecords","$18.91, $5.71","$42.00, $10.99","18,562, 21,438","Jersey dress - black, Long sleeved top - light grey multicolor","Jersey dress - black, Long sleeved top - light grey multicolor","1, 1","ZO0338603386, ZO0641006410","0, 0","$42.00, $10.99","$42.00, $10.99","0, 0","ZO0338603386, ZO0641006410","$52.97","$52.97",2,2,order,yasmine
JoOFm5oBSErIf1UmN6AZ,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Shoes","Men's Clothing, Men's Shoes",EUR,Jackson,Jackson,"Jackson Fleming","Jackson Fleming",MALE,13,Fleming,Fleming,"(empty)",Wednesday,2,"jackson@fleming-family.zzz","sample_ecommerce","Los Angeles","North America",US,"POINT (-118.2 34.1)",California,"Elitelligence, Low Tide Media","Elitelligence, Low Tide Media","Nov 19, 2025 @ 09:29:02.000",568177,"sold_product_568177_15382, sold_product_568177_18515","sold_product_568177_15382, sold_product_568177_18515","$37.00, $65.00","$37.00, $65.00","Men's Clothing, Men's Shoes","Men's Clothing, Men's Shoes","Dec 14, 2016 @ 09:29:02.000, Dec 14, 2016 @ 09:29:02.000","0, 0","0, 0","Elitelligence, Low Tide Media","Elitelligence, Low Tide Media","$19.59, $31.84","$37.00, $65.00","15,382, 18,515","Tracksuit top - mottled grey, Lace-up boots - tan","Tracksuit top - mottled grey, Lace-up boots - tan","1, 1","ZO0584505845, ZO0403804038","0, 0","$37.00, $65.00","$37.00, $65.00","0, 0","ZO0584505845, ZO0403804038","$102","$102.00",2,2,order,jackson
CYOFm5oBSErIf1UmMZdT,"kibana_sample_data_ecommerce","-","Women's Shoes, Women's Accessories, Women's Clothing","Women's Shoes, Women's Accessories, Women's Clothing",EUR,"Rabbia Al","Rabbia Al","Rabbia Al Simpson","Rabbia Al Simpson",FEMALE,5,Simpson,Simpson,"(empty)",Wednesday,2,"rabbia al@simpson-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Tigress Enterprises, Gnomehouse","Tigress Enterprises, Gnomehouse","Nov 19, 2025 @ 09:16:05.000",728962,"sold_product_728962_24881, sold_product_728962_18382, sold_product_728962_14470, sold_product_728962_18450","sold_product_728962_24881, sold_product_728962_18382, sold_product_728962_14470, sold_product_728962_18450","$42.00, $24.98, $28.98, $50.00","$42.00, $24.98, $28.98, $50.00","Women's Shoes, Women's Accessories, Women's Clothing, Women's Clothing","Women's Shoes, Women's Accessories, Women's Clothing, Women's Clothing","Dec 14, 2016 @ 09:16:05.000, Dec 14, 2016 @ 09:16:05.000, Dec 14, 2016 @ 09:16:05.000, Dec 14, 2016 @ 09:16:05.000","0, 0, 0, 0","0, 0, 0, 0","Tigress Enterprises, Tigress Enterprises, Tigress Enterprises, Gnomehouse","Tigress Enterprises, Tigress Enterprises, Tigress Enterprises, Gnomehouse","$20.58, $12.99, $15.65, $22.50","$42.00, $24.98, $28.98, $50.00","24,881, 18,382, 14,470, 18,450","Ankle boots - black, Across body bag - taupe/black/pink, Cardigan - tan, Summer dress - flame scarlet","Ankle boots - black, Across body bag - taupe/black/pink, Cardigan - tan, Summer dress - flame scarlet","1, 1, 1, 1","ZO0019800198, ZO0089200892, ZO0069700697, ZO0332303323","0, 0, 0, 0","$42.00, $24.98, $28.98, $50.00","$42.00, $24.98, $28.98, $50.00","0, 0, 0, 0","ZO0019800198, ZO0089200892, ZO0069700697, ZO0332303323","$146","$146.00",4,4,order,rabbia
"aYOFm5oBSErIf1UmMpr_","kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Clarice,Clarice,"Clarice Figueroa","Clarice Figueroa",FEMALE,18,Figueroa,Figueroa,"(empty)",Wednesday,2,"clarice@figueroa-family.zzz","sample_ecommerce",Birmingham,Europe,GB,"POINT (-1.9 52.5)",Birmingham,"Tigress Enterprises, Gnomehouse","Tigress Enterprises, Gnomehouse","Nov 19, 2025 @ 09:16:05.000",568165,"sold_product_568165_22895, sold_product_568165_20510","sold_product_568165_22895, sold_product_568165_20510","$24.98, $60.00","$24.98, $60.00","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 14, 2016 @ 09:16:05.000, Dec 14, 2016 @ 09:16:05.000","0, 0","0, 0","Tigress Enterprises, Gnomehouse","Tigress Enterprises, Gnomehouse","$13.49, $28.80","$24.98, $60.00","22,895, 20,510","Vest - moroccan blue, Dress - navy blazer","Vest - moroccan blue, Dress - navy blazer","1, 1","ZO0065600656, ZO0337003370","0, 0","$24.98, $60.00","$24.98, $60.00","0, 0","ZO0065600656, ZO0337003370","$85","$85.00",2,2,order,clarice
2oOFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Sonya,Sonya,"Sonya Kim","Sonya Kim",FEMALE,28,Kim,Kim,"(empty)",Wednesday,2,"sonya@kim-family.zzz","sample_ecommerce",Bogotu00e1,"South America",CO,"POINT (-74.1 4.6)","Bogota D.C.","Gnomehouse, Tigress Enterprises","Gnomehouse, Tigress Enterprises","Nov 19, 2025 @ 09:01:41.000",568152,"sold_product_568152_16870, sold_product_568152_17608","sold_product_568152_16870, sold_product_568152_17608","$37.00, $28.98","$37.00, $28.98","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 14, 2016 @ 09:01:41.000, Dec 14, 2016 @ 09:01:41.000","0, 0","0, 0","Gnomehouse, Tigress Enterprises","Gnomehouse, Tigress Enterprises","$17.39, $14.21","$37.00, $28.98","16,870, 17,608","Blouse - multicolored, Summer dress - black/berry","Blouse - multicolored, Summer dress - black/berry","1, 1","ZO0349303493, ZO0043900439","0, 0","$37.00, $28.98","$37.00, $28.98","0, 0","ZO0349303493, ZO0043900439","$66","$66.00",2,2,order,sonya
SYOFm5oBSErIf1UmNJt7,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes",EUR,rania,rania,"rania Chapman","rania Chapman",FEMALE,24,Chapman,Chapman,"(empty)",Wednesday,2,"rania@chapman-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Gnomehouse, Angeldale","Gnomehouse, Angeldale","Nov 19, 2025 @ 09:00:14.000",568149,"sold_product_568149_12205, sold_product_568149_24905","sold_product_568149_12205, sold_product_568149_24905","$33.00, $80.00","$33.00, $80.00","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes","Dec 14, 2016 @ 09:00:14.000, Dec 14, 2016 @ 09:00:14.000","0, 0","0, 0","Gnomehouse, Angeldale","Gnomehouse, Angeldale","$15.18, $42.38","$33.00, $80.00","12,205, 24,905","Jacket - black, Lace-up boots - black","Jacket - black, Lace-up boots - black","1, 1","ZO0342503425, ZO0675206752","0, 0","$33.00, $80.00","$33.00, $80.00","0, 0","ZO0342503425, ZO0675206752","$113","$113.00",2,2,order,rani
JYOFm5oBSErIf1UmN6AZ,"kibana_sample_data_ecommerce","-","Women's Accessories, Women's Shoes","Women's Accessories, Women's Shoes",EUR,Diane,Diane,"Diane Lloyd","Diane Lloyd",FEMALE,22,Lloyd,Lloyd,"(empty)",Wednesday,2,"diane@lloyd-family.zzz","sample_ecommerce","-",Europe,GB,"POINT (-0.1 51.5)","-","Tigress Enterprises","Tigress Enterprises","Nov 19, 2025 @ 08:40:05.000",568128,"sold_product_568128_11766, sold_product_568128_22927","sold_product_568128_11766, sold_product_568128_22927","$24.98, $34.00","$24.98, $34.00","Women's Accessories, Women's Shoes","Women's Accessories, Women's Shoes","Dec 14, 2016 @ 08:40:05.000, Dec 14, 2016 @ 08:40:05.000","0, 0","0, 0","Tigress Enterprises, Tigress Enterprises","Tigress Enterprises, Tigress Enterprises","$12.99, $17.67","$24.98, $34.00","11,766, 22,927","Tote bag - berry, Lace-ups - black","Tote bag - berry, Lace-ups - black","1, 1","ZO0087500875, ZO0007100071","0, 0","$24.98, $34.00","$24.98, $34.00","0, 0","ZO0087500875, ZO0007100071","$58.97","$58.97",2,2,order,diane
"aIOFm5oBSErIf1UmMpr_","kibana_sample_data_ecommerce","-","Men's Accessories, Men's Shoes","Men's Accessories, Men's Shoes",EUR,Abd,Abd,"Abd Parker","Abd Parker",MALE,52,Parker,Parker,"(empty)",Wednesday,2,"abd@parker-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","Nov 19, 2025 @ 08:31:26.000",568117,"sold_product_568117_13602, sold_product_568117_20020","sold_product_568117_13602, sold_product_568117_20020","$20.98, $60.00","$20.98, $60.00","Men's Accessories, Men's Shoes","Men's Accessories, Men's Shoes","Dec 14, 2016 @ 08:31:26.000, Dec 14, 2016 @ 08:31:26.000","0, 0","0, 0","Oceanavigations, Low Tide Media","Oceanavigations, Low Tide Media","$10.29, $28.80","$20.98, $60.00","13,602, 20,020","Across body bag - dark brown, Boots - navy","Across body bag - dark brown, Boots - navy","1, 1","ZO0315203152, ZO0406304063","0, 0","$20.98, $60.00","$20.98, $60.00","0, 0","ZO0315203152, ZO0406304063","$81","$81.00",2,2,order,abd
lYOFm5oBSErIf1UmLZPs,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Selena,Selena,"Selena Duncan","Selena Duncan",FEMALE,42,Duncan,Duncan,"(empty)",Wednesday,2,"selena@duncan-family.zzz","sample_ecommerce",Marrakesh,Africa,MA,"POINT (-8 31.6)","Marrakech-Tensift-Al Haouz","Tigress Enterprises","Tigress Enterprises","Nov 19, 2025 @ 08:21:22.000",568106,"sold_product_568106_8745, sold_product_568106_15742","sold_product_568106_8745, sold_product_568106_15742","$33.00, $8.99","$33.00, $8.99","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 14, 2016 @ 08:21:22.000, Dec 14, 2016 @ 08:21:22.000","0, 0","0, 0","Tigress Enterprises, Tigress Enterprises","Tigress Enterprises, Tigress Enterprises","$17.16, $4.94","$33.00, $8.99","8,745, 15,742","Cardigan - mottled brown, Tights - dark navy","Cardigan - mottled brown, Tights - dark navy","1, 1","ZO0068700687, ZO0101301013","0, 0","$33.00, $8.99","$33.00, $8.99","0, 0","ZO0068700687, ZO0101301013","$41.97","$41.97",2,2,order,selena
